Seed,Epoch,Routing,Full_Hyperparams,Val_Acc,Val_F1,Val_Runtime_ms,Val_VRAM_MB,Val_Entropy,Val_Expert_Usage
42,4,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.2}",0.333,0.1665416354088522,99.16342629326716,9813.25439453125,0.0,
42,5,expert_choice,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""expert_dropout"": 0.2}",0.333,0.1665416354088522,99.2083435966855,9813.25439453125,0.0,
42,1,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,104.84286717006138,9965.49609375,0.0,
42,2,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.326,0.2601205458315251,104.82729805840388,9965.49609375,0.0,
42,3,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.332,0.1680178681605425,104.93427609640456,9965.49609375,0.0,
42,4,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,104.93064683581156,9965.49609375,0.0,
42,5,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.335,0.1708855472013366,104.7979990641276,9965.49609375,0.0,
42,1,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 1.0, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,104.7638976384723,9606.3583984375,0.0,
42,2,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 1.0, ""expert_dropout"": 0.1}",0.302,0.292700500368167,104.74684124901182,9606.35888671875,0.0,
42,3,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 1.0, ""expert_dropout"": 0.1}",0.322,0.2050729722787139,104.78258889818947,9606.35888671875,0.0,
42,4,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 1.0, ""expert_dropout"": 0.1}",0.333,0.2124103811385324,104.76418525453596,9606.35888671875,0.0,
42,5,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 1.0, ""expert_dropout"": 0.1}",0.338,0.2756360479872436,104.74768895951529,9606.35888671875,0.0,
42,1,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 2.0, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,104.7818585047646,9606.7373046875,0.0,
42,2,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 2.0, ""expert_dropout"": 0.1}",0.383,0.372711694517311,104.76392412942552,9606.7373046875,0.0,
42,3,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 2.0, ""expert_dropout"": 0.1}",0.401,0.3126887464953704,104.61009116399856,9606.7373046875,0.0,
42,4,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 2.0, ""expert_dropout"": 0.1}",0.416,0.3304068225107172,104.67388894822862,9606.7373046875,0.0,
42,5,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 2.0, ""temperature"": 2.0, ""expert_dropout"": 0.1}",0.41,0.3191002553492759,104.91698507278684,9606.7373046875,0.0,
42,1,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,113.01240845332067,10386.9345703125,0.0,
42,2,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.334,0.1669165417291354,113.11638544476222,10386.9345703125,0.0,
42,3,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,113.16054964822436,10386.9345703125,0.0,
42,4,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,112.85004161653065,10386.9345703125,0.0,
42,5,smoe,"{""MODEL_NAME"": ""vinai/phobert-large"", ""MAX_LEN"": 256, ""NUM_LABELS"": 3, ""BATCH_SIZE"": 16, ""LR"": 2e-05, ""EPOCHS"": 20, ""PATIENCE"": 3, ""NUM_EXPERTS"": 8, ""SEEDS"": [42], ""CAPACITY_FACTOR"": 1.2, ""ROUTING_LOSS_WEIGHT"": 1.0, ""RESUME_EXPERIMENT"": true, ""expert_expansion"": 4.0, ""temperature"": 0.5, ""expert_dropout"": 0.1}",0.333,0.1665416354088522,112.80784531245156,10386.9345703125,0.0,
